site,window,scenario_count,ceiling_min_pct,ceiling_max_pct,area_inflation_min_pct_points,area_inflation_max_pct_points,A_mean_min,A_mean_max,A_gini_min,A_gini_max,baseline_functional_ceiling_pct,baseline_mean_area_inflation_pct_points,baseline_A_mean_mean,baseline_A_mean_gini,ceiling_range_width_pct_points,area_inflation_range_width_pct_points
DBO1,1993_1997,6,66.4935917098845,83.02580600102412,7.946157186278765,16.159524366211294,0.3326343299712808,0.6615308613649249,0.1426627468012156,0.3374074910269256,81.7122766595148,8.901432913590966,0.6357447613792907,0.1493734575291918,16.532214291139624,8.21336717993253
DBO1,2009_2013,6,66.00884655048291,83.79968060897032,7.615067303517152,16.78412772637697,0.3246653455765644,0.6756473598506432,0.1411701091273065,0.3752439596625929,82.64992028746269,8.388514980460268,0.6523508744475756,0.1459316443347817,17.790834058487405,9.169060422859818
DBO1,2012_2016,6,65.82272763896971,80.0516862497567,9.848024316109424,16.406693610341026,0.315052040651982,0.6011657644046693,0.1350731042917896,0.3064564728140884,78.53370140575322,10.0825010855406,0.5714089410543457,0.1427600935970188,14.22895861078699,6.558669294231603
DBO1,2017_2020,6,58.37182506273362,64.79374806285456,17.401215805471125,20.66474558875775,0.1704718814625845,0.3017184929767595,0.2304460193392383,0.3721029078885529,63.189721113691746,18.732812273845706,0.2690975613491461,0.2457339431854217,6.421923000120941,3.263529783286625
DBO4,2007_2011,6,56.52655003635581,60.2544454782548,19.46498477598956,23.010004349717267,0.1444253937968955,0.2141817818433827,0.2876880129055643,0.4122548846836513,59.11352178011738,19.89995650282732,0.1906017792663403,0.3232160436191629,3.727895441898994,3.545019573727707
DBO4,2009_2013,6,57.615152860241196,62.085593417909635,18.152820066695664,21.13237639553429,0.1651676474416981,0.2477683039057471,0.2492486528781303,0.3620507574065905,60.86680571672268,20.401382243487507,0.2243880795965125,0.2862919809859603,4.470440557668439,2.979556328838626
DBO4,2012_2016,6,59.51341456631432,65.1176151252887,17.20494417862839,19.428737132086415,0.1878183675953124,0.2933007035548108,0.1998189458338244,0.2937940603846012,63.482512170460566,17.829611908559276,0.2614156564712568,0.230087455821693,5.604200558974377,2.223792953458023
DBO4,2016_2020,6,55.8423072380998,58.87202753049774,19.00101493402929,22.850514716543426,0.1213169179811514,0.1748038676747533,0.3744869499823777,0.4775076849254276,57.60827939458101,20.400173988690735,0.1507145399817715,0.4207341973120604,3.02972029239794,3.849499782514137
